ms (since 1970-01-01 00:00:00),YYYYMMDD,HH,DD,FH,FF,FX
1608123600000,20201216,13,150,40,40,60
1608127200000,20201216,14,150,40,40,60
1608130800000,20201216,15,140,50,50,70
1608134400000,20201216,16,140,50,50,60
1608138000000,20201216,17,140,50,60,70
1608141600000,20201216,18,140,70,70,90
1608145200000,20201216,19,160,70,70,90
1608148800000,20201216,20,150,70,70,90
1608152400000,20201216,21,150,70,70,90
1608156000000,20201216,22,170,70,80,90
1608159600000,20201216,23,180,80,80,100
1608163200000,20201216,24,180,80,80,100
1608166800000,20201217,1,190,80,80,100
1608170400000,20201217,2,190,80,70,100
1608174000000,20201217,3,190,60,60,80
1608177600000,20201217,4,190,50,50,70
1608181200000,20201217,5,210,60,60,80
1608184800000,20201217,6,220,60,50,80
1608188400000,20201217,7,220,60,70,80
1608192000000,20201217,8,200,70,70,80
1608195600000,20201217,9,200,80,90,110
1608199200000,20201217,10,210,90,90,110
1608202800000,20201217,11,210,90,90,110
1608206400000,20201217,12,210,80,90,100
1608210000000,20201217,13,210,90,80,100
1608213600000,20201217,14,210,90,100,120
1608217200000,20201217,15,210,90,80,110
1608220800000,20201217,16,210,80,80,110
1608224400000,20201217,17,210,90,90,110
1608228000000,20201217,18,210,80,90,110
1608231600000,20201217,19,210,90,80,110
1608235200000,20201217,20,200,80,80,100
1608238800000,20201217,21,200,90,90,110
1608242400000,20201217,22,200,90,90,110
1608246000000,20201217,23,200,90,90,110
1608249600000,20201217,24,190,90,80,110
1608253200000,20201218,1,190,80,90,100
1608256800000,20201218,2,180,90,90,100
1608260400000,20201218,3,180,90,80,100
1608264000000,20201218,4,180,90,90,110
1608267600000,20201218,5,180,90,100,120
1608271200000,20201218,6,180,90,100,120
1608274800000,20201218,7,180,90,100,110
1608278400000,20201218,8,190,100,100,120
1608282000000,20201218,9,210,100,100,150
1608285600000,20201218,10,190,100,90,130
1608289200000,20201218,11,190,90,90,110
1608292800000,20201218,12,190,80,70,100
1608296400000,20201218,13,190,80,90,100
1608300000000,20201218,14,180,90,100,110
1608303600000,20201218,15,190,90,80,110
1608307200000,20201218,16,180,80,90,100
1608310800000,20201218,17,180,90,100,120
1608314400000,20201218,18,180,90,90,110
1608318000000,20201218,19,180,100,90,120
1608321600000,20201218,20,180,80,80,110
1608325200000,20201218,21,180,90,90,110
1608328800000,20201218,22,180,90,100,120
1608332400000,20201218,23,180,100,100,120
1608336000000,20201218,24,180,100,100,120
1608339600000,20201219,1,180,110,110,130
1608343200000,20201219,2,170,110,100,140
1608346800000,20201219,3,170,100,110,130
1608350400000,20201219,4,170,110,110,140
1608354000000,20201219,5,170,100,100,120
1608357600000,20201219,6,170,100,100,130
1608361200000,20201219,7,170,100,100,130
1608364800000,20201219,8,170,100,100,130
1608368400000,20201219,9,170,100,90,120
1608372000000,20201219,10,170,100,120,150
1608375600000,20201219,11,180,110,100,140
1608379200000,20201219,12,180,100,100,120
1608382800000,20201219,13,180,100,90,120
1608386400000,20201219,14,210,100,100,130
1608390000000,20201219,15,200,80,80,120
1608393600000,20201219,16,190,70,70,100
1608397200000,20201219,17,190,80,90,110
1608400800000,20201219,18,190,80,70,120
1608404400000,20201219,19,190,70,80,100
1608408000000,20201219,20,190,80,90,100
1608411600000,20201219,21,180,90,90,110
1608415200000,20201219,22,180,80,90,100
1608418800000,20201219,23,180,80,80,90
1608422400000,20201219,24,190,80,70,100
1608426000000,20201220,1,180,80,80,90
1608429600000,20201220,2,190,70,60,90
1608433200000,20201220,3,190,60,60,80
1608436800000,20201220,4,170,60,60,70
1608440400000,20201220,5,170,70,70,80
1608444000000,20201220,6,180,70,80,90
1608447600000,20201220,7,180,80,80,90
1608451200000,20201220,8,190,80,80,90
1608454800000,20201220,9,180,70,70,90
1608458400000,20201220,10,180,80,80,90
1608462000000,20201220,11,190,70,80,90
1608465600000,20201220,12,190,80,80,100
1608469200000,20201220,13,210,80,90,110
1608472800000,20201220,14,210,80,80,100
1608476400000,20201220,15,200,80,70,100
1608480000000,20201220,16,200,70,70,90
1608483600000,20201220,17,200,70,70,90
1608487200000,20201220,18,210,80,80,110
1608490800000,20201220,19,200,90,90,110
1608494400000,20201220,20,200,80,80,100
1608498000000,20201220,21,210,100,100,120
1608501600000,20201220,22,210,90,90,120
1608505200000,20201220,23,210,90,90,110
1608508800000,20201220,24,210,100,100,120
1608512400000,20201221,1,200,90,80,120
1608516000000,20201221,2,210,80,80,110
1608519600000,20201221,3,200,80,70,100
1608523200000,20201221,4,190,70,80,100
1608526800000,20201221,5,180,80,80,100
1608530400000,20201221,6,180,80,80,100
1608534000000,20201221,7,180,80,80,100
1608537600000,20201221,8,170,80,80,100
1608541200000,20201221,9,170,80,70,100
1608544800000,20201221,10,180,70,70,90
1608548400000,20201221,11,170,80,90,110
1608552000000,20201221,12,170,90,90,120
1608555600000,20201221,13,160,90,100,130
1608559200000,20201221,14,160,100,110,150
1608562800000,20201221,15,160,110,110,150
1608566400000,20201221,16,160,110,100,140
1608570000000,20201221,17,160,100,100,130
1608573600000,20201221,18,180,110,110,140
1608577200000,20201221,19,190,110,100,130
1608580800000,20201221,20,190,100,100,120
1608584400000,20201221,21,200,100,100,130
1608588000000,20201221,22,200,90,90,110
1608591600000,20201221,23,200,90,90,110
1608595200000,20201221,24,230,100,100,130
1608598800000,20201222,1,230,110,120,140
1608602400000,20201222,2,230,120,110,150
1608606000000,20201222,3,240,120,130,150
1608609600000,20201222,4,240,120,110,150
1608613200000,20201222,5,240,120,120,150
1608616800000,20201222,6,230,120,130,170
1608620400000,20201222,7,240,130,130,160
1608624000000,20201222,8,250,120,120,160
1608627600000,20201222,9,320,90,70,140
1608631200000,20201222,10,290,60,50,90
1608634800000,20201222,11,270,60,50,80
1608638400000,20201222,12,270,50,50,90
1608642000000,20201222,13,250,40,40,60
1608645600000,20201222,14,250,40,40,50
1608649200000,20201222,15,250,30,30,50
1608652800000,20201222,16,210,30,30,40
1608656400000,20201222,17,210,30,30,40
1608660000000,20201222,18,210,40,40,40
1608663600000,20201222,19,200,30,30,40
1608667200000,20201222,20,210,30,30,40
1608670800000,20201222,21,190,40,30,50
1608674400000,20201222,22,180,40,30,50
1608678000000,20201222,23,170,30,30,30
1608681600000,20201222,24,140,30,20,30
1608685200000,20201223,1,120,20,20,30
1608688800000,20201223,2,130,30,30,40
1608692400000,20201223,3,100,30,40,40
1608696000000,20201223,4,100,40,50,60
1608699600000,20201223,5,110,50,50,60
1608703200000,20201223,6,110,50,50,60
1608706800000,20201223,7,110,50,50,60
1608710400000,20201223,8,110,50,50,60
1608714000000,20201223,9,110,50,40,60
1608717600000,20201223,10,140,40,40,60
1608721200000,20201223,11,180,40,50,50
1608724800000,20201223,12,180,50,50,60
1608728400000,20201223,13,180,50,50,60
1608732000000,20201223,14,160,50,40,60
1608735600000,20201223,15,170,30,30,50
1608739200000,20201223,16,210,60,60,80
1608742800000,20201223,17,220,50,30,70
1608746400000,20201223,18,220,50,70,90
1608750000000,20201223,19,250,70,80,100
1608753600000,20201223,20,30,40,50,90
1608757200000,20201223,21,40,60,60,80
1608760800000,20201223,22,40,70,60,80
1608764400000,20201223,23,50,60,60,80
1608768000000,20201223,24,30,60,40,110
1608771600000,20201224,1,50,80,100,120
1608775200000,20201224,2,40,100,100,130
1608778800000,20201224,3,40,130,140,170
1608782400000,20201224,4,50,120,110,160
1608786000000,20201224,5,60,80,60,130
1608789600000,20201224,6,360,60,50,80
1608793200000,20201224,7,330,50,50,70
1608796800000,20201224,8,300,40,50,70
1608800400000,20201224,9,340,50,70,80
1608804000000,20201224,10,340,60,60,80
1608807600000,20201224,11,330,70,70,90
1608811200000,20201224,12,340,70,90,110
1608814800000,20201224,13,340,80,70,120
1608818400000,20201224,14,360,80,120,140
1608822000000,20201224,15,350,100,100,130
1608825600000,20201224,16,360,110,100,150
1608829200000,20201224,17,10,100,100,140
1608832800000,20201224,18,350,60,60,140
1608836400000,20201224,19,350,100,90,130
1608840000000,20201224,20,360,100,100,160
1608843600000,20201224,21,340,90,80,130
1608847200000,20201224,22,360,80,80,100
1608850800000,20201224,23,360,80,80,110
1608854400000,20201224,24,30,100,90,190
1608858000000,20201225,1,360,80,60,120
1608861600000,20201225,2,10,60,60,120
1608865200000,20201225,3,300,40,40,70
1608868800000,20201225,4,350,50,80,110
1608872400000,20201225,5,340,80,80,110
1608876000000,20201225,6,340,80,80,130
1608879600000,20201225,7,350,80,80,140
1608883200000,20201225,8,10,70,50,100
1608886800000,20201225,9,30,80,50,130
1608890400000,20201225,10,360,40,40,60
1608894000000,20201225,11,340,60,60,80
1608897600000,20201225,12,330,50,50,80
1608901200000,20201225,13,340,60,60,90
1608904800000,20201225,14,320,50,60,70
1608908400000,20201225,15,310,50,60,80
1608912000000,20201225,16,320,60,50,100
1608915600000,20201225,17,10,80,70,130
1608919200000,20201225,18,300,50,30,110
1608922800000,20201225,19,330,50,40,70
1608926400000,20201225,20,260,40,50,60
1608930000000,20201225,21,270,40,40,60
1608933600000,20201225,22,270,40,40,60
1608937200000,20201225,23,270,40,50,60
1608940800000,20201225,24,260,50,50,70
1608944400000,20201226,1,250,60,60,80
1608948000000,20201226,2,230,60,60,70
1608951600000,20201226,3,220,70,70,90
1608955200000,20201226,4,230,80,80,90
1608958800000,20201226,5,210,80,90,110
1608962400000,20201226,6,220,90,100,120
1608966000000,20201226,7,220,90,80,110
1608969600000,20201226,8,210,90,90,110
1608973200000,20201226,9,210,100,100,130
1608976800000,20201226,10,210,110,120,140
1608980400000,20201226,11,210,130,130,160
1608984000000,20201226,12,210,140,140,170
1608987600000,20201226,13,210,140,130,170
1608991200000,20201226,14,210,140,150,190
1608994800000,20201226,15,210,150,140,190
1608998400000,20201226,16,210,140,140,170
1609002000000,20201226,17,210,150,140,180
1609005600000,20201226,18,210,150,150,190
1609009200000,20201226,19,210,150,150,190
1609012800000,20201226,20,210,160,160,220
1609016400000,20201226,21,200,160,170,210
1609020000000,20201226,22,200,160,160,210
1609023600000,20201226,23,210,170,180,230
1609027200000,20201226,24,200,190,180,250
1609030800000,20201227,1,200,180,180,250
1609034400000,20201227,2,200,180,180,240
1609038000000,20201227,3,190,180,190,240
1609041600000,20201227,4,190,180,180,230
1609045200000,20201227,5,190,180,190,240
1609048800000,20201227,6,190,200,200,260
1609052400000,20201227,7,190,190,190,250
1609056000000,20201227,8,190,200,200,250
1609059600000,20201227,9,190,200,200,260
1609063200000,20201227,10,190,200,200,260
1609066800000,20201227,11,190,190,190,250
1609070400000,20201227,12,190,180,180,230
1609074000000,20201227,13,200,160,140,220
1609077600000,20201227,14,190,140,140,170
1609081200000,20201227,15,190,110,100,170
1609084800000,20201227,16,190,110,110,130
1609088400000,20201227,17,190,90,80,120
1609092000000,20201227,18,180,80,80,100
1609095600000,20201227,19,250,80,50,140
1609099200000,20201227,20,200,50,60,80
1609102800000,20201227,21,200,60,70,80
1609106400000,20201227,22,190,60,70,80
1609110000000,20201227,23,200,60,60,80
1609113600000,20201227,24,180,60,60,80
1609117200000,20201228,1,180,60,60,80
1609120800000,20201228,2,190,70,80,90
1609124400000,20201228,3,190,70,60,90
1609128000000,20201228,4,200,70,70,90
1609131600000,20201228,5,190,70,70,90
1609135200000,20201228,6,190,60,60,90
1609138800000,20201228,7,170,60,60,80
1609142400000,20201228,8,170,60,60,80
1609146000000,20201228,9,180,70,70,90
1609149600000,20201228,10,150,60,50,90
1609153200000,20201228,11,140,60,60,80
1609156800000,20201228,12,160,60,60,70
1609160400000,20201228,13,170,60,60,80
1609164000000,20201228,14,120,50,50,80
1609167600000,20201228,15,120,50,60,70
1609171200000,20201228,16,100,50,50,70
1609174800000,20201228,17,90,50,50,60
1609178400000,20201228,18,100,60,70,80
1609182000000,20201228,19,100,80,90,110
1609185600000,20201228,20,100,80,80,100
1609189200000,20201228,21,120,70,60,90
1609192800000,20201228,22,130,50,30,70
1609196400000,20201228,23,90,20,10,40
1609200000000,20201228,24,30,30,40,50
1609203600000,20201229,1,40,40,40,50
1609207200000,20201229,2,40,40,50,50
1609210800000,20201229,3,50,40,40,60
1609214400000,20201229,4,20,40,40,50
1609218000000,20201229,5,20,40,40,50
1609221600000,20201229,6,360,30,30,40
1609225200000,20201229,7,360,20,20,40
1609228800000,20201229,8,340,20,20,30
1609232400000,20201229,9,300,20,20,30
1609236000000,20201229,10,260,40,50,50
1609239600000,20201229,11,260,50,60,60
1609243200000,20201229,12,260,60,60,80
1609246800000,20201229,13,260,60,50,70
1609250400000,20201229,14,240,70,70,100
1609254000000,20201229,15,250,70,60,100
1609257600000,20201229,16,240,80,70,100
1609261200000,20201229,17,230,50,60,80
1609264800000,20201229,18,230,60,60,70
1609268400000,20201229,19,240,60,60,80
1609272000000,20201229,20,240,70,80,100
1609275600000,20201229,21,230,80,80,110
1609279200000,20201229,22,230,80,80,100
1609282800000,20201229,23,220,90,90,120
1609286400000,20201229,24,230,100,100,120
1609290000000,20201230,1,230,90,80,130
1609293600000,20201230,2,220,80,70,90
1609297200000,20201230,3,230,90,90,110
1609300800000,20201230,4,240,80,70,100
1609304400000,20201230,5,240,70,70,90
1609308000000,20201230,6,220,60,70,80
1609311600000,20201230,7,230,70,60,90
1609315200000,20201230,8,220,70,80,100
1609318800000,20201230,9,210,80,80,90
1609322400000,20201230,10,230,70,60,90
1609326000000,20201230,11,230,70,70,90
1609329600000,20201230,12,220,70,70,80
1609333200000,20201230,13,240,70,80,90
1609336800000,20201230,14,240,80,70,110
1609340400000,20201230,15,250,80,80,120
1609344000000,20201230,16,230,60,60,110
1609347600000,20201230,17,230,80,80,100
1609351200000,20201230,18,230,80,80,100
1609354800000,20201230,19,230,80,80,100
1609358400000,20201230,20,220,80,90,110
1609362000000,20201230,21,210,90,90,120
1609365600000,20201230,22,220,90,90,110
1609369200000,20201230,23,210,90,90,130
1609372800000,20201230,24,220,100,110,130
1609376400000,20201231,1,220,100,80,130
1609380000000,20201231,2,240,60,70,100
1609383600000,20201231,3,250,50,50,90
1609387200000,20201231,4,220,60,60,70
1609390800000,20201231,5,230,60,60,80
1609394400000,20201231,6,230,60,60,70
1609398000000,20201231,7,250,50,40,80
1609401600000,20201231,8,230,40,40,50
1609405200000,20201231,9,220,30,30,50
1609408800000,20201231,10,230,30,30,50
1609412400000,20201231,11,230,30,30,40
1609416000000,20201231,12,210,30,20,40
1609419600000,20201231,13,240,20,20,30
1609423200000,20201231,14,220,20,20,40
1609426800000,20201231,15,190,20,20,30
1609430400000,20201231,16,220,20,30,30
1609434000000,20201231,17,230,30,30,40
1609437600000,20201231,18,240,30,30,40
1609441200000,20201231,19,270,30,30,40
1609444800000,20201231,20,250,30,40,40
1609448400000,20201231,21,250,40,50,50
1609452000000,20201231,22,260,40,40,50
1609455600000,20201231,23,250,40,40,50
1609459200000,20201231,24,240,50,50,60
1609462800000,20210101,1,250,40,40,50
1609466400000,20210101,2,260,40,40,50
1609470000000,20210101,3,240,40,50,60
1609473600000,20210101,4,250,50,50,60
1609477200000,20210101,5,250,50,40,60
1609480800000,20210101,6,250,50,50,60
1609484400000,20210101,7,250,50,50,80
1609488000000,20210101,8,250,50,50,60
1609491600000,20210101,9,260,50,40,60
1609495200000,20210101,10,250,40,30,50
1609498800000,20210101,11,230,40,40,70
1609502400000,20210101,12,240,40,40,50
1609506000000,20210101,13,250,40,30,40
1609509600000,20210101,14,220,30,40,50
1609513200000,20210101,15,220,40,40,50
1609516800000,20210101,16,210,40,50,60
1609520400000,20210101,17,210,40,40,60
1609524000000,20210101,18,200,40,40,50
1609527600000,20210101,19,210,40,50,60
1609531200000,20210101,20,220,50,50,60
1609534800000,20210101,21,220,40,30,60
1609538400000,20210101,22,240,50,40,70
1609542000000,20210101,23,230,40,50,60
1609545600000,20210101,24,230,50,50,60
1609549200000,20210102,1,230,50,50,60
1609552800000,20210102,2,230,60,60,70
1609556400000,20210102,3,240,50,50,60
1609560000000,20210102,4,240,50,50,60
1609563600000,20210102,5,230,50,50,60
1609567200000,20210102,6,230,50,50,60
1609570800000,20210102,7,240,50,50,60
1609574400000,20210102,8,250,50,50,60
1609578000000,20210102,9,230,50,50,60
1609581600000,20210102,10,210,50,60,70
1609585200000,20210102,11,220,60,50,70
1609588800000,20210102,12,200,50,50,70
1609592400000,20210102,13,210,50,40,60
1609596000000,20210102,14,210,50,50,70
1609599600000,20210102,15,200,50,50,60
1609603200000,20210102,16,190,40,30,60
1609606800000,20210102,17,180,40,30,40
1609610400000,20210102,18,160,20,10,30
1609614000000,20210102,19,80,20,20,30
1609617600000,20210102,20,60,20,20,40
1609621200000,20210102,21,110,20,20,40
1609624800000,20210102,22,70,10,10,30
1609628400000,20210102,23,60,30,30,50
1609632000000,20210102,24,70,30,20,40
1609635600000,20210103,1,70,30,30,50
1609639200000,20210103,2,70,30,30,40
1609642800000,20210103,3,80,40,40,50
1609646400000,20210103,4,60,40,40,50
1609650000000,20210103,5,70,40,40,60
1609653600000,20210103,6,60,50,60,70
1609657200000,20210103,7,60,60,50,70
1609660800000,20210103,8,60,60,70,80
1609664400000,20210103,9,70,70,70,90
1609668000000,20210103,10,70,70,70,80
1609671600000,20210103,11,60,60,60,70
1609675200000,20210103,12,40,60,60,70
1609678800000,20210103,13,50,80,100,120
1609682400000,20210103,14,60,90,90,120
1609686000000,20210103,15,50,100,110,150
1609689600000,20210103,16,40,100,90,140
1609693200000,20210103,17,50,100,110,140
1609696800000,20210103,18,40,100,100,130
1609700400000,20210103,19,40,110,120,140
1609704000000,20210103,20,40,110,110,140
1609707600000,20210103,21,50,120,120,160
1609711200000,20210103,22,50,120,110,150
1609714800000,20210103,23,50,110,110,140
1609718400000,20210103,24,50,110,120,140
1609722000000,20210104,1,50,110,120,140
1609725600000,20210104,2,50,120,120,150
1609729200000,20210104,3,50,120,120,150
